"Square_id" "Abundance" "Richness" "Shannon" "Abundance.w2" "Abundance.2" "Shannon.w2" "Microplot_id" "Plot_id" "Crop" "Humidity"
"1159" "OR2-R16-OR-4-12" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 35
"1160" "OR2-R16-OR-4-13" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 36
"1161" "OR2-R16-OR-4-14" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 30
"1162" "OR2-R16-OR-4-15" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 35
"1163" "OR2-R16-OR-4-16" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 36
"1164" "OR2-R16-OR-4-17" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 32
"1165" "OR2-R16-OR-4-18" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 29
"1166" "OR2-R16-OR-4-19" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 36
"1167" "OR2-R16-OR-4-2" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 30
"1168" "OR2-R16-OR-4-20" 2 1 0 2 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 35
"1169" "OR2-R16-OR-4-21" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 29
"1170" "OR2-R16-OR-4-22" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 35
"1171" "OR2-R16-OR-4-23" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 32
"1172" "OR2-R16-OR-4-24" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 22
"1173" "OR2-R16-OR-4-25" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 32
"1174" "OR2-R16-OR-4-3" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 29
"1175" "OR2-R16-OR-4-4" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 33
"1176" "OR2-R16-OR-4-5" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 33
"1177" "OR2-R16-OR-4-6" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 33
"1178" "OR2-R16-OR-4-7" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 31
"1179" "OR2-R16-OR-4-8" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 30
"1180" "OR2-R16-OR-4-9" 0 0 0 0 0 0 "OR2-R16-OR-4" "OR2-R16" "OR" 33
"1181" "OR2-R16-OR-5-1" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 30
"1182" "OR2-R16-OR-5-10" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 35
"1183" "OR2-R16-OR-5-11" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 24
"1184" "OR2-R16-OR-5-12" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 21
"1185" "OR2-R16-OR-5-13" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 40
"1186" "OR2-R16-OR-5-14" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 22
"1187" "OR2-R16-OR-5-15" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 34
"1188" "OR2-R16-OR-5-16" 1 1 0 0 1 0 "OR2-R16-OR-5" "OR2-R16" "OR" 29
"1189" "OR2-R16-OR-5-17" 1 1 0 0 1 0 "OR2-R16-OR-5" "OR2-R16" "OR" 30
"1190" "OR2-R16-OR-5-18" 1 1 0 0 1 0 "OR2-R16-OR-5" "OR2-R16" "OR" 34
"1191" "OR2-R16-OR-5-19" 1 1 0 0 1 0 "OR2-R16-OR-5" "OR2-R16" "OR" 23
"1192" "OR2-R16-OR-5-2" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 28
"1193" "OR2-R16-OR-5-20" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 27
"1194" "OR2-R16-OR-5-21" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 26
"1195" "OR2-R16-OR-5-22" 1 1 0 0 1 0 "OR2-R16-OR-5" "OR2-R16" "OR" 27
"1196" "OR2-R16-OR-5-23" 2 2 0.693147180559945 1 1 0 "OR2-R16-OR-5" "OR2-R16" "OR" 37
"1197" "OR2-R16-OR-5-24" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 38
"1198" "OR2-R16-OR-5-25" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 20
"1199" "OR2-R16-OR-5-3" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 37
"1200" "OR2-R16-OR-5-4" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 38
"1201" "OR2-R16-OR-5-5" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 33
"1202" "OR2-R16-OR-5-6" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 43
"1203" "OR2-R16-OR-5-7" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 36
"1204" "OR2-R16-OR-5-8" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 35
"1205" "OR2-R16-OR-5-9" 0 0 0 0 0 0 "OR2-R16-OR-5" "OR2-R16" "OR" 42
"1206" "OR3-D16-OR-1-1" 1 1 0 1 0 0 "OR3-D16-OR-1" "OR3-D16" "OR" 16
"1207" "OR3-D16-OR-1-11" 3 1 0 0 3 0 "OR3-D16-OR-1" "OR3-D16" "OR" 12
"1208" "OR3-D16-OR-1-13" 1 1 0 1 0 0 "OR3-D16-OR-1" "OR3-D16" "OR" 19.9
"1209" "OR3-D16-OR-1-15" 14 3 0.892117870818816 5 9 0.673011667009257 "OR3-D16-OR-1" "OR3-D16" "OR" 22.4
"1210" "OR3-D16-OR-1-17" 5 3 0.950270539233235 4 1 0.562335144618808 "OR3-D16-OR-1" "OR3-D16" "OR" 13.5
"1211" "OR3-D16-OR-1-19" 2 2 0.693147180559945 2 0 0.693147180559945 "OR3-D16-OR-1" "OR3-D16" "OR" 24.9
"1212" "OR3-D16-OR-1-21" 3 2 0.636514168294813 3 0 0.636514168294813 "OR3-D16-OR-1" "OR3-D16" "OR" 26
"1213" "OR3-D16-OR-1-23" 0 0 0 0 0 0 "OR3-D16-OR-1" "OR3-D16" "OR" 25.1
"1214" "OR3-D16-OR-1-25" 1 1 0 1 0 0 "OR3-D16-OR-1" "OR3-D16" "OR" 23.5
"1215" "OR3-D16-OR-1-3" 4 3 1.03972077083992 3 1 0.636514168294813 "OR3-D16-OR-1" "OR3-D16" "OR" 19.9
"1216" "OR3-D16-OR-1-5" 5 2 0.673011667009257 3 2 0 "OR3-D16-OR-1" "OR3-D16" "OR" 14.8
"1217" "OR3-D16-OR-1-7" 2 2 0.693147180559945 1 1 0 "OR3-D16-OR-1" "OR3-D16" "OR" 18.8
"1218" "OR3-D16-OR-1-9" 6 3 1.01140426470735 6 0 1.01140426470735 "OR3-D16-OR-1" "OR3-D16" "OR" 14
"1219" "OR3-D16-OR-2-1" 0 0 0 0 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 17.8
"1220" "OR3-D16-OR-2-11" 3 2 0.636514168294813 1 2 0 "OR3-D16-OR-2" "OR3-D16" "OR" 27.4
"1221" "OR3-D16-OR-2-13" 0 0 0 0 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 21.7
"1222" "OR3-D16-OR-2-15" 1 1 0 1 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 28.7
"1223" "OR3-D16-OR-2-17" 1 1 0 0 1 0 "OR3-D16-OR-2" "OR3-D16" "OR" 20.4
"1224" "OR3-D16-OR-2-19" 0 0 0 0 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 26.3
"1225" "OR3-D16-OR-2-21" 0 0 0 0 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 22.4
"1226" "OR3-D16-OR-2-23" 0 0 0 0 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 23
"1227" "OR3-D16-OR-2-25" 1 1 0 1 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 23.3
"1228" "OR3-D16-OR-2-3" 2 1 0 0 2 0 "OR3-D16-OR-2" "OR3-D16" "OR" 25.3
"1229" "OR3-D16-OR-2-5" 2 2 0.693147180559945 2 0 0.693147180559945 "OR3-D16-OR-2" "OR3-D16" "OR" 19.7
"1230" "OR3-D16-OR-2-7" 1 1 0 0 1 0 "OR3-D16-OR-2" "OR3-D16" "OR" 24.6
"1231" "OR3-D16-OR-2-9" 1 1 0 1 0 0 "OR3-D16-OR-2" "OR3-D16" "OR" 27.4
"1232" "OR3-D16-OR-3-1" 11 3 0.907535294105009 2 9 0 "OR3-D16-OR-3" "OR3-D16" "OR" 24
"1233" "OR3-D16-OR-3-11" 11 2 0.585952618303551 3 8 0 "OR3-D16-OR-3" "OR3-D16" "OR" 19
"1234" "OR3-D16-OR-3-13" 4 3 1.03972077083992 3 1 0.636514168294813 "OR3-D16-OR-3" "OR3-D16" "OR" 19.7
"1235" "OR3-D16-OR-3-15" 3 2 0.636514168294813 2 1 0 "OR3-D16-OR-3" "OR3-D16" "OR" 23.2
"1236" "OR3-D16-OR-3-17" 5 2 0.673011667009257 2 3 0 "OR3-D16-OR-3" "OR3-D16" "OR" 22.6
"1237" "OR3-D16-OR-3-19" 3 2 0.636514168294813 1 2 0 "OR3-D16-OR-3" "OR3-D16" "OR" 12.9
"1238" "OR3-D16-OR-3-21" 26 3 0.88186313134152 24 2 0.661563238157982 "OR3-D16-OR-3" "OR3-D16" "OR" 24.2
"1239" "OR3-D16-OR-3-23" 12 3 0.887694275799104 8 4 0.376770161256437 "OR3-D16-OR-3" "OR3-D16" "OR" 15.3
"1240" "OR3-D16-OR-3-25" 17 4 1.24225504551409 11 6 0.916464885539471 "OR3-D16-OR-3" "OR3-D16" "OR" 21
"1241" "OR3-D16-OR-3-3" 11 3 0.934769897858279 10 1 0.693147180559945 "OR3-D16-OR-3" "OR3-D16" "OR" 22.6
"1242" "OR3-D16-OR-3-5" 4 2 0.562335144618808 3 1 0 "OR3-D16-OR-3" "OR3-D16" "OR" 27.1
"1243" "OR3-D16-OR-3-7" 8 3 0.974314752869349 4 4 0.562335144618808 "OR3-D16-OR-3" "OR3-D16" "OR" 23.8
"1244" "OR3-D16-OR-3-9" 12 5 1.51710639706103 10 2 1.27985422583367 "OR3-D16-OR-3" "OR3-D16" "OR" 26.9
"1245" "OR3-D16-OR-4-1" 6 2 0.693147180559945 3 3 0 "OR3-D16-OR-4" "OR3-D16" "OR" 15.1
"1246" "OR3-D16-OR-4-11" 20 5 1.41502258849356 17 3 1.05510161816864 "OR3-D16-OR-4" "OR3-D16" "OR" 16.1
"1247" "OR3-D16-OR-4-13" 11 3 0.859967281035505 4 7 0.562335144618808 "OR3-D16-OR-4" "OR3-D16" "OR" 17.3
"1248" "OR3-D16-OR-4-15" 0 0 0 0 0 0 "OR3-D16-OR-4" "OR3-D16" "OR" 24.1
"1249" "OR3-D16-OR-4-17" 17 3 0.443757284260148 17 0 0.443757284260148 "OR3-D16-OR-4" "OR3-D16" "OR" 19
"1250" "OR3-D16-OR-4-19" 47 2 0.42085932068996 47 0 0.42085932068996 "OR3-D16-OR-4" "OR3-D16" "OR" 16.3
"1251" "OR3-D16-OR-4-21" 20 3 0.818808456222877 20 0 0.818808456222877 "OR3-D16-OR-4" "OR3-D16" "OR" 22.2
"1252" "OR3-D16-OR-4-23" 17 2 0.605797499372304 12 5 0 "OR3-D16-OR-4" "OR3-D16" "OR" 20.4
"1253" "OR3-D16-OR-4-25" 7 3 0.796311640173813 2 5 0.693147180559945 "OR3-D16-OR-4" "OR3-D16" "OR" 19
"1254" "OR3-D16-OR-4-3" 14 4 1.02851376402485 5 9 1.05492016798614 "OR3-D16-OR-4" "OR3-D16" "OR" 12.6
"1255" "OR3-D16-OR-4-5" 0 0 0 0 0 0 "OR3-D16-OR-4" "OR3-D16" "OR" 17.8
"1256" "OR3-D16-OR-4-7" 24 3 0.919173829381978 20 4 0.562335144618808 "OR3-D16-OR-4" "OR3-D16" "OR" 13.3
"1257" "OR3-D16-OR-4-9" 11 3 0.600166073159646 2 9 0.693147180559945 "OR3-D16-OR-4" "OR3-D16" "OR" 20.4
"1258" "OR3-D16-OR-5-1" 9 5 1.42706104338072 7 2 0.955699891112534 "OR3-D16-OR-5" "OR3-D16" "OR" 16.3
"1259" "OR3-D16-OR-5-11" 2 1 0 2 0 0 "OR3-D16-OR-5" "OR3-D16" "OR" 14.2
"1260" "OR3-D16-OR-5-13" 6 3 1.01140426470735 5 1 0.673011667009257 "OR3-D16-OR-5" "OR3-D16" "OR" 14.9
"1261" "OR3-D16-OR-5-15" 3 1 0 0 3 0 "OR3-D16-OR-5" "OR3-D16" "OR" 16.4
"1262" "OR3-D16-OR-5-17" 5 5 1.6094379124341 4 1 1.38629436111989 "OR3-D16-OR-5" "OR3-D16" "OR" 16.3
"1263" "OR3-D16-OR-5-19" 4 2 0.693147180559945 4 0 0.693147180559945 "OR3-D16-OR-5" "OR3-D16" "OR" 12.8
"1264" "OR3-D16-OR-5-21" 0 0 0 0 0 0 "OR3-D16-OR-5" "OR3-D16" "OR" 18.9
"1265" "OR3-D16-OR-5-23" 0 0 0 0 0 0 "OR3-D16-OR-5" "OR3-D16" "OR" 18.3
"1266" "OR3-D16-OR-5-25" 0 0 0 0 0 0 "OR3-D16-OR-5" "OR3-D16" "OR" 15.4
"1267" "OR3-D16-OR-5-3" 6 2 0.450561208866305 1 5 0 "OR3-D16-OR-5" "OR3-D16" "OR" 11.9
"1268" "OR3-D16-OR-5-5" 6 2 0.636514168294813 2 4 0 "OR3-D16-OR-5" "OR3-D16" "OR" 15.8
"1269" "OR3-D16-OR-5-7" 3 2 0.636514168294813 2 1 0 "OR3-D16-OR-5" "OR3-D16" "OR" 8.7
"1270" "OR3-D16-OR-5-9" 6 1 0 0 6 0 "OR3-D16-OR-5" "OR3-D16" "OR" 17.7
"1271" "OR3-R16-OR-1-1" 5 5 1.6094379124341 5 0 1.6094379124341 "OR3-R16-OR-1" "OR3-R16" "OR" 36
"1272" "OR3-R16-OR-1-10" 2 1 0 2 0 0 "OR3-R16-OR-1" "OR3-R16" "OR" 40
"1273" "OR3-R16-OR-1-11" 10 5 1.35923670066501 10 0 1.35923670066501 "OR3-R16-OR-1" "OR3-R16" "OR" 32
"1274" "OR3-R16-OR-1-12" 4 3 1.03972077083992 4 0 1.03972077083992 "OR3-R16-OR-1" "OR3-R16" "OR" 37
"1275" "OR3-R16-OR-1-13" 2 1 0 2 0 0 "OR3-R16-OR-1" "OR3-R16" "OR" 40
"1276" "OR3-R16-OR-1-14" 3 2 0.636514168294813 3 0 0.636514168294813 "OR3-R16-OR-1" "OR3-R16" "OR" 44
"1277" "OR3-R16-OR-1-15" 18 4 0.977925226621021 18 0 0.977925226621021 "OR3-R16-OR-1" "OR3-R16" "OR" 44
"1278" "OR3-R16-OR-1-16" 15 5 1.32175583998232 15 0 1.32175583998232 "OR3-R16-OR-1" "OR3-R16" "OR" 39
"1279" "OR3-R16-OR-1-17" 7 3 1.07899220787758 7 0 1.07899220787758 "OR3-R16-OR-1" "OR3-R16" "OR" 38
"1280" "OR3-R16-OR-1-18" 3 2 0.636514168294813 3 0 0.636514168294813 "OR3-R16-OR-1" "OR3-R16" "OR" 45
"1281" "OR3-R16-OR-1-19" 3 2 0.636514168294813 3 0 0.636514168294813 "OR3-R16-OR-1" "OR3-R16" "OR" 44
"1282" "OR3-R16-OR-1-2" 4 3 1.03972077083992 4 0 1.03972077083992 "OR3-R16-OR-1" "OR3-R16" "OR" 40
"1283" "OR3-R16-OR-1-20" 3 2 0.636514168294813 3 0 0.636514168294813 "OR3-R16-OR-1" "OR3-R16" "OR" 44
"1284" "OR3-R16-OR-1-21" 10 5 1.22752941145721 9 1 1.00271826451752 "OR3-R16-OR-1" "OR3-R16" "OR" 35
"1285" "OR3-R16-OR-1-22" 7 3 1.07899220787758 7 0 1.07899220787758 "OR3-R16-OR-1" "OR3-R16" "OR" 41
"1286" "OR3-R16-OR-1-23" 1 1 0 0 1 0 "OR3-R16-OR-1" "OR3-R16" "OR" 40
"1287" "OR3-R16-OR-1-24" 4 3 1.03972077083992 3 1 0.636514168294813 "OR3-R16-OR-1" "OR3-R16" "OR" 44
"1288" "OR3-R16-OR-1-25" 1 1 0 1 0 0 "OR3-R16-OR-1" "OR3-R16" "OR" 44
"1289" "OR3-R16-OR-1-3" 3 3 1.09861228866811 3 0 1.09861228866811 "OR3-R16-OR-1" "OR3-R16" "OR" 40
"1290" "OR3-R16-OR-1-4" 3 3 1.09861228866811 3 0 1.09861228866811 "OR3-R16-OR-1" "OR3-R16" "OR" 36
"1291" "OR3-R16-OR-1-5" 4 2 0.562335144618808 4 0 0.562335144618808 "OR3-R16-OR-1" "OR3-R16" "OR" 41
"1292" "OR3-R16-OR-1-6" 11 5 1.3896811919839 11 0 1.3896811919839 "OR3-R16-OR-1" "OR3-R16" "OR" 37
"1293" "OR3-R16-OR-1-7" 9 3 0.936888307539016 9 0 0.936888307539016 "OR3-R16-OR-1" "OR3-R16" "OR" 36
"1294" "OR3-R16-OR-1-8" 0 0 0 0 0 0 "OR3-R16-OR-1" "OR3-R16" "OR" 39
"1295" "OR3-R16-OR-1-9" 2 2 0.693147180559945 2 0 0.693147180559945 "OR3-R16-OR-1" "OR3-R16" "OR" 33
"1296" "OR3-R16-OR-2-1" 27 4 0.655141649712208 27 0 0.655141649712208 "OR3-R16-OR-2" "OR3-R16" "OR" 35
"1297" "OR3-R16-OR-2-10" 16 4 0.98689944883853 15 1 0.803314976140876 "OR3-R16-OR-2" "OR3-R16" "OR" 29
"1298" "OR3-R16-OR-2-11" 7 3 0.796311640173813 6 1 0.450561208866305 "OR3-R16-OR-2" "OR3-R16" "OR" 32
"1299" "OR3-R16-OR-2-12" 16 3 0.46341355882643 16 0 0.46341355882643 "OR3-R16-OR-2" "OR3-R16" "OR" 37
"1300" "OR3-R16-OR-2-13" 8 4 1.2130075659799 7 1 0.955699891112534 "OR3-R16-OR-2" "OR3-R16" "OR" 35
"1301" "OR3-R16-OR-2-14" 13 2 0.690185676018804 13 0 0.690185676018804 "OR3-R16-OR-2" "OR3-R16" "OR" 34
"1302" "OR3-R16-OR-2-15" 5 3 0.950270539233235 4 1 0.562335144618808 "OR3-R16-OR-2" "OR3-R16" "OR" 30
"1303" "OR3-R16-OR-2-16" 4 2 0.562335144618808 3 1 0 "OR3-R16-OR-2" "OR3-R16" "OR" 33
"1304" "OR3-R16-OR-2-17" 3 2 0.636514168294813 2 1 0 "OR3-R16-OR-2" "OR3-R16" "OR" 38
"1305" "OR3-R16-OR-2-18" 10 3 0.801818552543337 8 2 0.376770161256437 "OR3-R16-OR-2" "OR3-R16" "OR" 33
"1306" "OR3-R16-OR-2-19" 11 2 0.585952618303551 11 0 0.585952618303551 "OR3-R16-OR-2" "OR3-R16" "OR" 39
"1307" "OR3-R16-OR-2-2" 5 4 1.33217904021012 5 0 1.33217904021012 "OR3-R16-OR-2" "OR3-R16" "OR" 32
"1308" "OR3-R16-OR-2-20" 7 3 1.00424247305408 6 1 0.693147180559945 "OR3-R16-OR-2" "OR3-R16" "OR" 39
"1309" "OR3-R16-OR-2-21" 0 0 0 0 0 0 "OR3-R16-OR-2" "OR3-R16" "OR" 36
"1310" "OR3-R16-OR-2-22" 4 2 0.562335144618808 4 0 0.562335144618808 "OR3-R16-OR-2" "OR3-R16" "OR" 31
"1311" "OR3-R16-OR-2-23" 5 3 1.05492016798614 5 0 1.05492016798614 "OR3-R16-OR-2" "OR3-R16" "OR" 30
"1312" "OR3-R16-OR-2-24" 16 2 0.482577565177012 13 3 0 "OR3-R16-OR-2" "OR3-R16" "OR" 31
"1313" "OR3-R16-OR-2-25" 5 3 0.950270539233235 5 0 0.950270539233235 "OR3-R16-OR-2" "OR3-R16" "OR" 39
"1314" "OR3-R16-OR-2-3" 3 2 0.636514168294813 2 1 0 "OR3-R16-OR-2" "OR3-R16" "OR" 34
"1315" "OR3-R16-OR-2-4" 0 0 0 0 0 0 "OR3-R16-OR-2" "OR3-R16" "OR" 33
"1316" "OR3-R16-OR-2-5" 11 2 0.585952618303551 11 0 0.585952618303551 "OR3-R16-OR-2" "OR3-R16" "OR" 36
"1317" "OR3-R16-OR-2-6" 10 3 0.639031859650177 9 1 0.348832095843032 "OR3-R16-OR-2" "OR3-R16" "OR" 32
"1318" "OR3-R16-OR-2-7" 4 2 0.562335144618808 4 0 0.562335144618808 "OR3-R16-OR-2" "OR3-R16" "OR" 32
"1319" "OR3-R16-OR-2-8" 7 3 0.796311640173813 7 0 0.796311640173813 "OR3-R16-OR-2" "OR3-R16" "OR" 36
"1320" "OR3-R16-OR-2-9" 12 3 1.03972077083992 9 3 0.636514168294813 "OR3-R16-OR-2" "OR3-R16" "OR" 28
"1321" "OR3-R16-OR-3-1" 3 2 0.636514168294813 3 0 0.636514168294813 "OR3-R16-OR-3" "OR3-R16" "OR" 28
"1322" "OR3-R16-OR-3-10" 16 5 1.4740568252732 14 2 1.25404190173345 "OR3-R16-OR-3" "OR3-R16" "OR" 35
"1323" "OR3-R16-OR-3-11" 21 5 1.37010805170301 21 0 1.37010805170301 "OR3-R16-OR-3" "OR3-R16" "OR" 38
"1324" "OR3-R16-OR-3-12" 11 3 1.09005965871078 11 0 1.09005965871078 "OR3-R16-OR-3" "OR3-R16" "OR" 33
"1325" "OR3-R16-OR-3-13" 7 2 0.598269588585257 7 0 0.598269588585257 "OR3-R16-OR-3" "OR3-R16" "OR" 36
"1326" "OR3-R16-OR-3-14" 3 3 1.09861228866811 2 1 0.693147180559945 "OR3-R16-OR-3" "OR3-R16" "OR" 36
"1327" "OR3-R16-OR-3-15" 7 4 1.35178399428965 7 0 1.35178399428965 "OR3-R16-OR-3" "OR3-R16" "OR" 36
"1328" "OR3-R16-OR-3-16" 16 4 0.918045918065631 15 1 0.729871209983116 "OR3-R16-OR-3" "OR3-R16" "OR" 40
"1329" "OR3-R16-OR-3-17" 10 3 0.89794572485678 10 0 0.89794572485678 "OR3-R16-OR-3" "OR3-R16" "OR" 36
"1330" "OR3-R16-OR-3-18" 3 2 0.636514168294813 3 0 0.636514168294813 "OR3-R16-OR-3" "OR3-R16" "OR" 41
"1331" "OR3-R16-OR-3-19" 0 0 0 0 0 0 "OR3-R16-OR-3" "OR3-R16" "OR" 40
"1332" "OR3-R16-OR-3-2" 6 3 0.867563228481461 6 0 0.867563228481461 "OR3-R16-OR-3" "OR3-R16" "OR" 30
"1333" "OR3-R16-OR-3-20" 4 3 1.03972077083992 4 0 1.03972077083992 "OR3-R16-OR-3" "OR3-R16" "OR" 40
"1334" "OR3-R16-OR-3-21" 19 5 1.27900751927456 18 1 1.13241632801029 "OR3-R16-OR-3" "OR3-R16" "OR" 35
"1335" "OR3-R16-OR-3-22" 19 5 1.3653689861333 18 1 1.22357565413896 "OR3-R16-OR-3" "OR3-R16" "OR" 38
"1336" "OR3-R16-OR-3-23" 2 1 0 2 0 0 "OR3-R16-OR-3" "OR3-R16" "OR" 37
"1337" "OR3-R16-OR-3-24" 6 5 1.56071040904141 5 1 1.33217904021012 "OR3-R16-OR-3" "OR3-R16" "OR" 39
"1338" "OR3-R16-OR-3-25" 4 3 1.03972077083992 4 0 1.03972077083992 "OR3-R16-OR-3" "OR3-R16" "OR" 33
"1339" "OR3-R16-OR-3-3" 6 2 0.450561208866305 6 0 0.450561208866305 "OR3-R16-OR-3" "OR3-R16" "OR" 39
"1340" "OR3-R16-OR-3-4" 6 3 1.01140426470735 6 0 1.01140426470735 "OR3-R16-OR-3" "OR3-R16" "OR" 33
"1341" "OR3-R16-OR-3-5" 14 3 0.75893677276206 14 0 0.75893677276206 "OR3-R16-OR-3" "OR3-R16" "OR" 33
"1342" "OR3-R16-OR-3-6" 16 4 0.98689944883853 16 0 0.98689944883853 "OR3-R16-OR-3" "OR3-R16" "OR" 31
"1343" "OR3-R16-OR-3-7" 17 4 1.03759110809185 16 1 0.864740096527637 "OR3-R16-OR-3" "OR3-R16" "OR" 33
"1344" "OR3-R16-OR-3-8" 9 5 1.42706104338072 9 0 1.42706104338072 "OR3-R16-OR-3" "OR3-R16" "OR" 36
"1345" "OR3-R16-OR-3-9" 6 3 1.01140426470735 6 0 1.01140426470735 "OR3-R16-OR-3" "OR3-R16" "OR" 32
"1346" "OR3-R16-OR-4-1" 21 5 1.30079777407626 21 0 1.30079777407626 "OR3-R16-OR-4" "OR3-R16" "OR" 34
"1347" "OR3-R16-OR-4-10" 5 3 0.950270539233235 2 3 0.693147180559945 "OR3-R16-OR-4" "OR3-R16" "OR" 39
"1348" "OR3-R16-OR-4-11" 19 4 0.853944698279419 19 0 0.853944698279419 "OR3-R16-OR-4" "OR3-R16" "OR" 37
"1349" "OR3-R16-OR-4-12" 17 4 1.07101788902446 15 2 0.803314976140876 "OR3-R16-OR-4" "OR3-R16" "OR" 33
"1350" "OR3-R16-OR-4-13" 6 3 0.867563228481461 2 4 0.693147180559945 "OR3-R16-OR-4" "OR3-R16" "OR" 44
"1351" "OR3-R16-OR-4-14" 2 2 0.693147180559945 1 1 0 "OR3-R16-OR-4" "OR3-R16" "OR" 42
"1352" "OR3-R16-OR-4-15" 4 3 1.03972077083992 4 0 1.03972077083992 "OR3-R16-OR-4" "OR3-R16" "OR" 40
"1353" "OR3-R16-OR-4-16" 15 3 1.06060180561246 11 4 0.655481773901393 "OR3-R16-OR-4" "OR3-R16" "OR" 38
"1354" "OR3-R16-OR-4-17" 10 4 1.27985422583367 9 1 1.06085694715802 "OR3-R16-OR-4" "OR3-R16" "OR" 45
"1355" "OR3-R16-OR-4-18" 11 4 1.2945451658449 8 3 0.974314752869349 "OR3-R16-OR-4" "OR3-R16" "OR" 42
"1356" "OR3-R16-OR-4-19" 1 1 0 1 0 0 "OR3-R16-OR-4" "OR3-R16" "OR" 45
"1357" "OR3-R16-OR-4-2" 21 4 0.846144796722818 21 0 0.846144796722818 "OR3-R16-OR-4" "OR3-R16" "OR" 37
"1358" "OR3-R16-OR-4-20" 5 2 0.500402423538188 1 4 0 "OR3-R16-OR-4" "OR3-R16" "OR" 32
"1359" "OR3-R16-OR-4-21" 22 4 1.22669193995099 11 11 1.06708951878208 "OR3-R16-OR-4" "OR3-R16" "OR" 29
"1360" "OR3-R16-OR-4-22" 18 4 1.19066067564971 13 5 0.830517825287248 "OR3-R16-OR-4" "OR3-R16" "OR" 47
"1361" "OR3-R16-OR-4-23" 16 3 0.831402520495638 16 0 0.831402520495638 "OR3-R16-OR-4" "OR3-R16" "OR" 32
"1362" "OR3-R16-OR-4-24" 1 1 0 1 0 0 "OR3-R16-OR-4" "OR3-R16" "OR" 45
"1363" "OR3-R16-OR-4-25" 2 1 0 0 2 0 "OR3-R16-OR-4" "OR3-R16" "OR" 45
"1364" "OR3-R16-OR-4-3" 9 2 0.686961576597323 9 0 0.686961576597323 "OR3-R16-OR-4" "OR3-R16" "OR" 36
"1365" "OR3-R16-OR-4-4" 7 4 1.27703425946614 6 1 1.01140426470735 "OR3-R16-OR-4" "OR3-R16" "OR" 41
